portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
Telegraph India,07-11-2024,PTI,UP: Two women administrative officials offer chairs to Lord Ram to ensure 'Ram Rajya',https://www.telegraphindia.com/india/two-women-administrative-officials-offer-chairs-to-lord-ram-to-ensure-ram-rajya-in-uttar-pradesh/cid/2061329,Neutral,0.942291021347046
Telegraph India,07-11-2024,PTI,"I'm not anti-business, I'm anti-monopoly, I am anti-creating oligopolies: Rahul Gandhi",https://www.telegraphindia.com/india/im-not-anti-business-im-anti-monopoly-rahul-gandhi/cid/2061320,Negative,0.4905108213424682
Telegraph India,07-11-2024,Our Web Desk,"TM Krishna summits Lobuche East in Nepal; sings at 20,080 feet above sea level",https://www.telegraphindia.com/india/tm-krishna-summits-lobuche-east-in-nepal-sings-at-20080-feet-above-sea-level/cid/2061331,Neutral,0.97992342710495
Telegraph India,07-11-2024,PTI,Cong suspends rebels for 6 years before Maharashtra polls: 'No friendly fights in MVA',https://www.telegraphindia.com/india/congress-suspends-rebel-candidates-for-six-years-before-maharashtra-polls-says-no-to-friendly-fights-in-maha-vikas-aghadi/cid/2061322,Negative,0.7279838919639587
Telegraph India,07-11-2024,PTI,Mumbai police summon Raipur man after SRK receives death threat with Rs 50 lakh demand,https://www.telegraphindia.com/india/shah-rukh-khan-receives-death-threat-extortion-case-filed-mumbai-police-summon-raipur-man/cid/2061323,Neutral,0.5255300998687744
Telegraph India,07-11-2024,Our Web Desk,"Supreme Court hearing of RG Kar case: We are with the doctors, says CJI",https://www.telegraphindia.com/india/rg-kar-rape-and-murder-case-supreme-court-hearing-live-updates/cid/2060989,Neutral,0.6954367160797119
Telegraph India,07-11-2024,PTI,BJP slams Congress on Jammu and Kashmir Assembly resolution on restoration of special status,https://www.telegraphindia.com/india/bjp-slams-congress-on-jammu-and-kashmir-assembly-resolution-on-restoration-of-special-status/cid/2061313,Neutral,0.8644422292709351
Telegraph India,07-11-2024,PTI,Centre doubles fines for stubble burning in view of deteriorating air quality in Delhi-NCR region,https://www.telegraphindia.com/india/centre-doubles-fines-for-stubble-burning-in-view-of-deteriorating-air-quality-in-delhi-ncr-region/cid/2061286,Negative,0.9311859011650084
Telegraph India,07-11-2024,PTI,"Congress slams Scindia for his attack on Rahul, reminds of 'Scindia rulers' support to British",https://www.telegraphindia.com/india/congress-slams-jyotiraditya-scindia-for-his-attack-on-rahul-gandhi-reminds-of-scindia-rulers-support-to-british/cid/2061314,Negative,0.5816175937652588
Telegraph India,07-11-2024,PTI,Uddhav prioritizes his family's interests: BJP jabs Thackeray-led Shiv Sena's manifesto,https://www.telegraphindia.com/india/bjp-jabs-uddhav-thackeray-led-shiv-senas-manifesto-says-he-prioritizes-only-familys-interests/cid/2061302,Neutral,0.9429611563682556
Telegraph India,07-11-2024,PTI,Clashes erupt in Wayanad as relief food kits for landslide survivors found worm-infested,https://www.telegraphindia.com/india/allegations-of-worm-infested-food-kits-for-landslide-survivors-spark-violent-protest-in-wayanad/cid/2061295,Negative,0.948420226573944
Telegraph India,07-11-2024,PTI,'Bid to deny citizenship rights in J&K': Gorkhas oppose Article 370 resolution by Omar's NC,https://www.telegraphindia.com/india/gorkhas-oppose-article-370-resolution-by-omar-abdullahs-national-conference-says-it-is-a-bid-to-deny-them-citizenship-rights-in-jammu-and-kashmir/cid/2061304,Neutral,0.5910561084747314
Telegraph India,07-11-2024,PTI,Probe into cases related to Hema Committee report progressing well: Kerala HC,https://www.telegraphindia.com/india/kerala-high-court-probe-into-cases-related-to-hema-committee-report-progressing-well/cid/2061307,Neutral,0.9773523211479188
Telegraph India,07-11-2024,PTI,"Uddhav releases Shiv Sena (UBT) manifesto; assures free education, scrapping of Dharavi project",https://www.telegraphindia.com/india/uddhav-thackeray-releases-shiv-sena-ubt-manifesto-assures-free-education-scrapping-of-dharavi-project/cid/2061303,Positive,0.5291351675987244
Telegraph India,07-11-2024,PTI,"Shah Rukh Khan receives death threat, Mumbai police file extortion case",https://www.telegraphindia.com/india/shah-rukh-khan-gets-threat-case-registered-in-bandra-police-station/cid/2061305,Negative,0.9023746252059937
Telegraph India,07-11-2024,PTI,"Rahul Gandhi insults Constitution daily, seeks help from Naxals, anarchists: Fadnavis",https://www.telegraphindia.com/india/rahul-gandhi-insults-constitution-daily-seeks-help-from-naxals-anarchists-says-devendra-fadnavis/cid/2061291,Negative,0.5307459235191345
Telegraph India,07-11-2024,PTI,Jammu and Kashmir: Terrorist killed in gunfight with security forces in Kupwara district,https://www.telegraphindia.com/india/jammu-and-kashmir-terrorist-killed-in-gunfight-with-security-forces-in-kupwara-district/cid/2061293,Negative,0.9387282729148864
Telegraph India,07-11-2024,PTI,"Restoration of Article 370: PDP, People's Conference submit fresh resolution in J-K Assembly",https://www.telegraphindia.com/india/pdp-peoples-conference-submit-fresh-resolution-in-jammu-and-kashmir-assembly/cid/2061292,Neutral,0.8928945064544678
Telegraph India,07-11-2024,PTI,Experts say first step towards obesity management is to understand that it is a chronic disease,https://www.telegraphindia.com/health/need-to-recognise-obesity-as-chronic-disease-experts/cid/2061248,Neutral,0.6870636343955994
Telegraph India,07-11-2024,PTI,First Integrated Check Post along India-Bhutan border opened at Darranga in Assam,https://www.telegraphindia.com/india/first-integrated-check-post-along-india-bhutan-border-opened-at-darranga-in-assam/cid/2061280,Neutral,0.9821180105209352
Telegraph India,07-11-2024,Our Web Desk,A day of disorder: BJP and NC clash over special status in Jammu and Kashmir Assembly,https://www.telegraphindia.com/gallery/a-day-of-disorder-bharatiya-janata-party-and-national-conference-clash-over-special-status-in-jammu-and-kashmir-assembly-photogallery/cid/2061282,Negative,0.9763167500495912
Telegraph India,07-11-2024,PTI,Recruitment rules for govt jobs can't be changed midway unless prescribed: Supreme Court,https://www.telegraphindia.com/india/recruitment-rules-for-government-jobs-cant-be-changed-midway-unless-prescribed-supreme-court/cid/2061276,Neutral,0.9536842107772828
Telegraph India,07-11-2024,PTI,"PM Modi, US President-elect Trump commit to strengthening ties in phone call: MEA",https://www.telegraphindia.com/india/prime-minister-narendra-modi-and-us-president-elect-donald-trump-commit-to-strengthening-bilateral-ties-in-phone-call-ministry-of-external-affairs/cid/2061262,Positive,0.6526947617530823
Telegraph India,07-11-2024,PTI,Maharashtra Assembly polls: Paid leave for employees in Mumbai on Nov 20 to increase voter turnout,https://www.telegraphindia.com/india/maharashtra-assembly-polls-paid-leave-for-employees-in-mumbai-on-november-20-to-increase-voter-turnout/cid/2061257,Neutral,0.7534565329551697
Telegraph India,07-11-2024,PTI,One Rank One Pension significant step towards reaffirming nation's gratitude to its heroes: PM,https://www.telegraphindia.com/india/one-rank-one-pension-significant-step-towards-reaffirming-nations-gratitude-to-its-heroes-prime-minister-narendra-modi/cid/2061233,Positive,0.9510803818702698
Telegraph India,07-11-2024,Subhashish Mohanty,IIT Bhubaneswar to offer programme in semiconductor technology and chip design,https://www.telegraphindia.com/india/iit-bhubaneswar-to-offer-professional-diploma-programme-in-semiconductor-technology-and-chip-design/cid/2061183,Neutral,0.7852790951728821
Telegraph India,07-11-2024,Subhashish Mohanty,World Travel Market 2024: Odisha showcases tourism potential to UK and European markets,https://www.telegraphindia.com/india/world-travel-market-2024-odisha-government-showcases-tourism-potential-to-uk-and-european-markets/cid/2061182,Positive,0.5928776264190674
Telegraph India,07-11-2024,Animesh Bisoee,Crime cloud on some Jharkhand nominees of 43 Assembly constituencies to go to polls on Nov 13,https://www.telegraphindia.com/jharkhand/crime-cloud-on-some-nominees-of-43-assembly-constituencies-in-jharkhand-to-go-to-polls-on-november-13/cid/2061180,Neutral,0.5987954139709473
Telegraph India,07-11-2024,PTI,Supriya Sule rules out reuniting with cousin Ajit Pawar; says not in race for CM post,https://www.telegraphindia.com/india/supriya-sule-rules-out-reuniting-with-cousin-ajit-pawar-says-not-in-race-for-chief-ministers-post/cid/2061232,Neutral,0.7924973964691162
Telegraph India,07-11-2024,PTI,"Sido-Kanhu descendant gets life threat on social media after joining BJP, one detained",https://www.telegraphindia.com/jharkhand/sido-kanhu-descendant-receives-life-threat-on-social-media-after-joining-bjp-one-detained/cid/2061179,Negative,0.920038640499115
Telegraph India,07-11-2024,PTI,Railways to ply over 500 special trains to accommodate festival return rush,https://www.telegraphindia.com/india/railways-to-ply-over-500-special-trains-to-accommodate-festival-return-rush/cid/2061224,Neutral,0.9656274914741516
Telegraph India,07-11-2024,Subhashish Mohanty,Opp snubs government order on probe into deaths caused by mango kernels in Kandhamal,https://www.telegraphindia.com/india/opposition-snubs-odisha-government-order-on-probe-into-deaths-caused-by-mango-kernels-in-kandhamal/cid/2061178,Negative,0.9396669268608092
Telegraph India,07-11-2024,PTI,"Bihar: Bodies of woman, three children found hanging inside hut in Purnea district",https://www.telegraphindia.com/india/bihar-bodies-of-woman-three-children-found-hanging-inside-hut-in-purnea-district/cid/2061223,Neutral,0.9757978320121764
Telegraph India,07-11-2024,PTI,Police ask BookMyShow to prevent black-marketing of tickets ahead of Coldplay tour,https://www.telegraphindia.com/india/maharashtra-police-ask-bookmyshow-to-prevent-black-marketing-of-tickets-ahead-of-coldplay-tour/cid/2061219,Neutral,0.7856511473655701
Telegraph India,07-11-2024,PTI,Modi govt is committed to building a terror-free India with its policy of zero tolerance,https://www.telegraphindia.com/india/modi-government-is-committed-to-building-terror-free-india-with-its-policy-of-zero-tolerance-amit-shah/cid/2061220,Positive,0.7684981822967529
Telegraph India,07-11-2024,Anita Joshua,"PM Modi congratulates ‘friend’, eye on reciprocal tax and immigration",https://www.telegraphindia.com/world/pm-narendra-modi-congratulates-friend-donald-trump-eye-on-reciprocal-tax-and-immigration/cid/2061188,Positive,0.939287006855011
Telegraph India,07-11-2024,Pheroze L. Vincent,"‘Shri Trump’, you’ve breathless fans & a Republican brother in India  ",https://www.telegraphindia.com/india/bjp-congratulates-donald-trump-shri-trump-youve-breathless-fans-a-republican-brother-in-india/cid/2061176,Neutral,0.551164448261261
Telegraph India,07-11-2024,Our Bureau,"SC criticises UP government’s bulldozer rule, calls it example of 'high-handedness'",https://www.telegraphindia.com/india/supreme-court-criticises-uttar-pradesh-governments-bulldozer-rule-calls-it-an-example-of-high-handedness/cid/2061175,Negative,0.8603032827377319
Telegraph India,07-11-2024,Muzaffar Raina,"J&K Assembly passes resolution seeking restoration of special status, avoids Article 370",https://www.telegraphindia.com/india/jammu-and-kashmir-assembly-passes-resolution-seeking-restoration-of-special-status-avoids-article-370/cid/2061174,Neutral,0.9537889361381532
Telegraph India,07-11-2024,Imran Ahmed Siddiqui,China ‘objection’ holds up patrol resumption by India in eastern Ladakh’s Depsang Plains,https://www.telegraphindia.com/india/china-objection-holds-up-patrol-resumption-by-indian-army-in-eastern-ladakhs-depsang-plains/cid/2061173,Neutral,0.9778724312782288
Telegraph India,07-11-2024,Our Bureau,Rahul Gandhi criticises monopolistic practices under Modi government,https://www.telegraphindia.com/india/rahul-gandhi-criticises-monopolistic-practices-under-prime-minister-narendra-modis-government/cid/2061171,Neutral,0.8791025280952454
Telegraph India,07-11-2024,G.S. Mudur,Caution on very rare 'petticoat cancer' caused by tightly tied underskirt cord under sari,https://www.telegraphindia.com/india/caution-on-very-rare-petticoat-cancer-caused-by-tightly-tied-cord-of-underskirt-worn-under-sari/cid/2061170,Negative,0.9006072282791138
Telegraph India,07-11-2024,PTI,"Vance's victory historic, a Telugu woman will serve as US 2nd Lady for first time: Naidu",https://www.telegraphindia.com/india/jd-vances-victory-historic-a-telugu-woman-will-serve-as-us-second-lady-for-first-time-andhra-cm/cid/2061160,Positive,0.6659696698188782
News Laundry,07-11-2024,Tanishka Sodhi,‘Same promise for 25 years’: Locals as Adani’s Dharavi plan turns MVA’s rallying cry,https://www.newslaundry.com/2024/11/07/same-promise-for-25-years-locals-as-adanis-dharavi-plan-turns-mvas-rallying-cry,Neutral,0.9554293751716614
News Laundry,07-11-2024,Anmol Pritam,"Himalayan trout, ‘lack of transparency’, cheaper booze: The campaign and characters of the PCI polls",https://www.newslaundry.com/2024/11/07/himalayan-trout-lack-of-transparency-cheaper-booze-the-campaign-and-characters-of-the-pci-polls,Neutral,0.4970069229602813
News Laundry,07-11-2024,Shivnarayan Rajpurohit,The YouTube formula of Rahul Gandhi’s fight for the future,https://www.newslaundry.com/2024/11/07/the-youtube-formula-of-rahul-gandhis-fight-for-the-future,Neutral,0.979243278503418
News Laundry,07-11-2024,Joyojeet Pal,Kamala Harris’s legacy as a ‘well-behaved woman’ who couldn’t make history,https://www.newslaundry.com/2024/11/07/kamala-harriss-legacy-as-a-well-behaved-woman-who-couldnt-make-history,Negative,0.882786214351654
News Laundry,07-11-2024,NL Team,"‘American dread’, ‘He’s Don It Again’: Front pages around the world as Trump swept US polls",https://www.newslaundry.com/2024/11/07/american-dread-hes-don-it-again-front-pages-around-the-world-as-trump-swept-us-polls,Neutral,0.9429629445075988
News Laundry,07-11-2024,NL Team,"‘Divisive, promoted superstition’: NBDSA tells News18 India to take down Bageshwar Baba interview",https://www.newslaundry.com/2024/11/07/divisive-promoted-superstition-nbdsa-tells-news18-india-to-take-down-bageshwar-baba-interview,Negative,0.9493714570999146
The Print,07-11-2024,Shekhar Gupta,3 national capitals that will be the unhappiest about Trump’s victory & 3 that will be happiest,https://theprint.in/opinion/3-national-capitals-that-will-be-the-unhappiest-about-trumps-victory-3-that-will-be-happiest/2346587/,Neutral,0.8146712779998779
The Print,07-11-2024,Shivani Mago,"Canada blocked Australian news outlet’s handles after it carried Jaishankar press conference, says MEA",https://theprint.in/diplomacy/canada-blocked-australian-news-outlets-handles-after-it-carried-jaishankar-press-conference-says-mea/2346755/,Negative,0.6411356329917908
The Print,07-11-2024,Purva Chitnis,"More aid for women, houses for ‘sons of soil’. Mahayuti, MVA neck and neck in battle of the freebies",https://theprint.in/politics/more-aid-for-women-houses-for-sons-of-soil-mahayuti-mva-neck-and-neck-in-battle-of-the-freebies/2346173/,Neutral,0.946002721786499
The Print,07-11-2024,Vandana Menon,"‘Fascist, racist, creepy’. What Trump’s former aides have said about him & his ‘crazytown’ administration",https://theprint.in/world/fascist-racist-creepy-what-trumps-former-aides-have-said-about-him-his-crazytown-administration/2346443/,Negative,0.9845994114875792
The Print,07-11-2024,Muskan Bhatia,"Plummeting bus ridership, explosion of cars, Delhi’s mobility crisis is driving up winter pollution",https://theprint.in/environment/plummeting-bus-ridership-explosion-of-cars-delhis-mobility-crisis-is-driving-up-winter-pollution/2346346/,Negative,0.9750221371650696
The Print,07-11-2024,Keshav Padmanabhan,"Kash Patel, hardcore loyalist who once vowed to go after Trump’s enemies, could be CIA chief contender",https://theprint.in/world/kash-patel-hardcore-loyalist-who-once-vowed-to-go-after-trumps-enemies-could-be-cia-chief-contender/2346364/,Neutral,0.8964972496032715
The Print,07-11-2024,Nootan Sharma,"After UPSC, India’s coaching industry has found a new gold rush—judicial services",https://theprint.in/ground-reports/after-upsc-indias-coaching-industry-has-found-a-new-gold-rush-judicial-services/2345434/,Neutral,0.6575252413749695
The Print,07-11-2024,Vir Sanghvi,Violent Canadians beat up Indians in Brampton. India has a right to speak up,https://theprint.in/opinion/sharp-edge/violent-canadians-beat-up-indians-in-brampton-india-has-a-right-to-speak-up/2345539/,Negative,0.9258884787559508
The Print,07-11-2024,Keshav Padmanabhan,US President-elect Trump vows to slash trade deficit with India. How trade fared under him vs Biden,https://theprint.in/economy/us-president-elect-trump-vows-to-slash-trade-deficit-with-india-how-trade-fared-under-him-vs-biden/2345575/,Neutral,0.5761584639549255
The Print,07-11-2024,Philip Blenkinsop,"Trump, German coalition collapse to loom large as European leaders meet in Budapest",https://theprint.in/diplomacy/trump-german-coalition-collapse-to-loom-large-as-european-leaders-meet-in-budapest/2345562/,Neutral,0.536902129650116
The Print,07-11-2024,Soumya Pillai,"US President-elect Donald Trump’s take on climate change: ‘Green scam, not our problem’",https://theprint.in/world/us-president-elect-donald-trumps-take-on-climate-change-green-scam-not-our-problem/2345600/,Neutral,0.5911966562271118
The Print,07-11-2024,PTI,"Modi, Trump hold telephonic conversation, commit to strengthening India-US ties, says Indian MEA",https://theprint.in/india/pm-modi-us-president-elect-trump-commit-to-strengthening-bilateral-ties-in-phone-call-mea/2345672/,Positive,0.6194781064987183
The Print,07-11-2024,Anirudh Kanisetti,What Arthashastra tells us about strongmen rulers and autocracies in ancient India,https://theprint.in/opinion/what-arthashastra-tells-us-about-strongmen-rulers-and-autocracies-in-ancient-india/2346378/,Neutral,0.9506104588508606
The Print,07-11-2024,Lt Gen H S Panag (retd),India-China border can’t be changed. Formalising LAC as the redline is the answer,https://theprint.in/opinion/india-china-border-cant-be-changed-formalising-lac-as-the-redline-is-the-answer/2345229/,Neutral,0.6978845596313477
The Print,07-11-2024,Shailaja Bajpai,Guess who got US election results right? Thailand’s Moo Deng,https://theprint.in/opinion/telescope/guess-who-got-us-election-results-right-thailands-moo-deng/2345642/,Positive,0.716983437538147
The Print,07-11-2024,Vijay Chauthaiwale,Kamala Harris was neither fit nor prepared. She couldn’t own or disown Biden legacy,https://theprint.in/opinion/kamala-harris-was-neither-fit-nor-prepared-she-couldnt-own-or-disown-biden-legacy/2345624/,Negative,0.894769012928009
The Print,07-11-2024,Shailaja Chandra,"I went bag, baggage, and baby to Manipur in 1971. IAS officers can hammer out a solution",https://theprint.in/opinion/i-went-bag-baggage-and-baby-to-manipur-in-1971-ias-officers-can-hammer-out-a-solution/2341484/,Neutral,0.9036896824836732
The Print,07-11-2024,Triya Gulati,Is Thug Life a sequel to Nayakan? Fans think so after Kamal Haasan-Mani Ratnam film teaser,https://theprint.in/feature/is-thug-life-a-sequel-to-nayakan-fans-think-so-after-kamal-haasan-mani-ratnam-film-teaser/2346353/,Neutral,0.98017156124115
The Print,07-11-2024,Shanker Arnimesh,Why JMM’s politics over Jharkhand domicile policy has BJP in a fix,https://theprint.in/politics/why-jmms-politics-over-jharkhand-domicile-policy-has-bjp-in-a-fix/2345603/,Neutral,0.6436974406242371
The Print,07-11-2024,Sanya Dhingra,‘Need to work with believers.’ CPI(M) draft political manifesto recognises growing religiosity in society,https://theprint.in/politics/need-to-work-with-believers-cpim-draft-political-manifesto-recognises-growing-religiosity-in-society/2344528/,Neutral,0.9666842818260192
The Print,07-11-2024,ThePrint Team,J&K Assembly resolution on special status doesn’t mention Article 370. It’s progress,https://theprint.in/50-word-edit/donald-trump-is-a-climate-change-denier-his-second-term-dampens-mood-for-cop29-in-azerbaijan/2346440/,Neutral,0.5992873311042786
The Print,07-11-2024,Debdutta Chakraborty,Pakistani TV is reviving cinema. Kabhi Main Kabhi Tum finale draws sold-out crowd in theatres,https://theprint.in/go-to-pakistan/pakistani-tv-is-reviving-cinema-kabhi-main-kabhi-tum-finale-draws-sold-out-crowd-in-theatres/2346376/,Positive,0.756585419178009
The Print,07-11-2024,Smruti Deshpande,"China unveils J-35A stealth fighter, with striking resemblance to US F-35. Here’s how they compare",https://theprint.in/defence/china-unveils-j-35a-stealth-fighter-with-striking-resemblance-to-us-f-35-heres-how-they-compare/2346251/,Neutral,0.9145909547805786
The Print,07-11-2024,Zenaira Bakhsh,Supreme Court’s ‘summer vacation’ renamed ‘partial working days’ amid criticism over breaks,https://theprint.in/india/supreme-courts-summer-vacation-renamed-partial-working-days-amid-criticism-over-breaks/2346438/,Neutral,0.6472344398498535
The Print,07-11-2024,Vandana Menon,"With Harris out, 2 Indian-Americans on Team Trump gain focus, as does India’s position in his 2nd term",https://theprint.in/global-pulse/with-harris-out-2-indian-americans-on-team-trump-gain-focus-as-does-indias-position-in-his-2nd-term/2346327/,Neutral,0.9499126076698304
The Print,07-11-2024,ThePrint Team,"UK’s 1st Oberoi Hotel to come up in upscale Mayfair, ‘pivotal moment for brand’s global journey’",https://theprint.in/india/uks-1st-oberoi-hotel-to-come-up-in-upscale-mayfair-pivotal-moment-for-brands-global-journey/2346539/,Neutral,0.6716630458831787
The Print,07-11-2024,Bismee Taskin,"Death threat to Shah Rukh Khan with Rs 50-lakh demand came from Raipur, say Mumbai police",https://theprint.in/india/death-threat-to-shah-rukh-khan-with-rs-50-lakh-demand-came-from-raipur-say-mumbai-police/2346041/,Negative,0.5884727835655212
The Print,07-11-2024,Bismee Taskin,"Odisha researcher gangrape: How cop in guise of social worker, footage of ‘700 CCTVs’ led to 3 arrests",https://theprint.in/india/odisha-researcher-gangrape-how-cop-in-guise-of-social-worker-footage-of-700-cctvs-led-to-3-arrests/2345970/,Negative,0.7544440627098083
The Print,07-11-2024,M I Jehangir,I can’t annul resolution passed by House; BJP can bring no-confidence if it wants me out:JK Speaker,https://theprint.in/india/i-cant-annul-resolution-passed-by-house-bjp-can-bring-no-confidence-if-it-wants-me-outjk-speaker/2346107/,Negative,0.5102629661560059
The Print,07-11-2024,Iram Siddique,"A Bandhavgarh elephant calf strayed 50 km after deaths of herd members. Rescued, but ‘refusing food’",https://theprint.in/india/forest-officials-rescue-elephant-calf-after-death-of-herd-members-in-bandhavgarh-still-in-trauma/2345667/,Negative,0.9016852974891664
The Print,07-11-2024,Kapil Joshi,"Solana (SOL), Shiba Inu (SHIB), Rexas Finance (RXS): You’ll Regret Not Holding Them by Q1 2025",https://theprint.in/brandstand/solana-sol-shiba-inu-shib-rexas-finance-rxs-youll-regret-not-holding-them-by-q1-2025/2346212/,Neutral,0.6515377163887024
The Print,07-11-2024,Keshav Chandra,West tried to colonise Nicobar for a century—most missions failed within a year,https://theprint.in/pageturner/excerpt/west-tried-to-colonise-nicobar-for-a-century-most-missions-failed-within-a-year/2345736/,Negative,0.8207923769950867
The Print,07-11-2024,Reuters,"After SpaceX’s requests, Taiwanese suppliers move manufacturing abroad, sources say",https://theprint.in/tech/after-spacexs-requests-taiwanese-suppliers-move-manufacturing-abroad-sources-say-2/2345622/,Neutral,0.9693189263343812
The Print,07-11-2024,Reuters,Warner Bros Discovery CEO sees more industry deals under Trump,https://theprint.in/entertainment/warner-bros-discovery-ceo-sees-more-industry-deals-under-trump/2346950/,Neutral,0.809488832950592
The Print,07-11-2024,Reuters,Out on A Lim: Kim leads at Lotte Championship,https://theprint.in/sport/out-on-a-lim-kim-leads-at-lotte-championship/2345728/,Neutral,0.9555442333221436
Sabrangindia,08-11-2024,Sabrangindia,"BEST strike over Diwali bonus shakes Mumbai’s Bus Service, reveals growing transit strain",https://sabrangindia.in/best-strike-over-diwali-bonus-shakes-mumbais-bus-service-reveals-growing-transit-strain/,Negative,0.8637367486953735
Sabrangindia,08-11-2024,CJP Team,Media accountability in action: Four contentious shows taken down by NBDSA based on CJP’s complaints,https://sabrangindia.in/media-accountability-in-action-four-contentious-shows-taken-down-by-nbdsa-based-on-cjps-complaints/,Neutral,0.5659163594245911
Maktoobmedia,08-11-2024,Maktoob Staff,"One-day-old boy to 97-year-old woman; 70% of those killed in Gaza genocide are women, children, says UN",https://maktoobmedia.com/world/one-day-old-boy-to-97-year-old-woman-70-of-those-killed-in-gaza-genocide-are-women-children-says-un/,Negative,0.7156166434288025
Maktoobmedia,08-11-2024,Maktoob Staff,"Rana Ayyub faces doxing, online harassments, threats from Hindutva handles once again",https://maktoobmedia.com/india/rana-ayyub-faces-doxing-online-harassments-threats-from-hindutva-handles-once-again/,Negative,0.9469470381736756
Maktoobmedia,08-11-2024,Maktoob Staff,Salman Khan gets threat again over song naming gangster Lawrence Bishnoi,https://maktoobmedia.com/india/salman-khan-gets-threat-again-over-song-naming-gangster-lawrence-bishnoi/,Negative,0.8144993185997009
Maktoobmedia,08-11-2024,Maktoob Staff,"Supreme Court overrules 1967 judgement, paves way to secure minority status for Aligarh Muslim University",https://maktoobmedia.com/india/supreme-court-overrules-1967-judgement-paves-way-to-secure-minority-status-for-aligarh-muslim-university/,Neutral,0.9535687565803528
Maktoobmedia,08-11-2024,Maktoob Staff,Person of Indian origin arrested in Canada for ‘inciting hatred’ against Sikhs at Brampton protest,https://maktoobmedia.com/world/person-of-indian-origin-arrested-in-canada-for-inciting-hatred-against-sikhs-at-brampton-protest/,Negative,0.8876416683197021
Maktoobmedia,08-11-2024,Maktoob Staff,Ireland to join South Africa’s ICJ ‘genocide’ case against Israel,https://maktoobmedia.com/gaza-genocide/ireland-to-join-south-africas-icj-genocide-case-against-israel/,Neutral,0.967180073261261
The News Minute,08-11-2024,Pooja Prasanna,How Modi govt is redirecting investments from other states to Gujarat,https://www.thenewsminute.com/news/how-modi-govt-is-redirecting-investments-from-other-states-to-gujarat,Neutral,0.9772849082946776
The News Minute,08-11-2024,Haritha Manav,Kerala youth festival in a row over unqualified panel judging tribal art competitions,https://www.thenewsminute.com/kerala/kerala-youth-festival-in-a-row-over-unqualified-panel-judging-tribal-art-competitions,Negative,0.8352043628692627
The Week,08-11-2024,Sanjib Kr Baruah,"Theaterisation, integration set for new thrust with Arunachal war game ‘Poorvi Prahar’",https://www.theweek.in,Neutral,0.9253442287445068
The Week,08-11-2024,Web desk,SC pronounces 4:3 verdict in AMU’s minority status case; Chandrachud pens majority verdict in last case as CJI,https://www.theweek.in/news/india/2024/11/08/sc-pronounces-43-verdict-in-amus-minority-status-case-chandrachud-pens-majority-verdict-in-last-case-as-cji.html,Neutral,0.9800636768341064
The Week,08-11-2024,Web Desk,"Why did Donald Trump choose Susie Wiles, a little-known 67-year-old woman, as his chief of staff?",https://www.theweek.in/news/world/2024/11/08/why-did-donald-trump-choose-susie-wiles-a-little-known-67-year-old-woman-as-his-chief-of-staff.html,Neutral,0.5575385689735413
The Week,08-11-2024,Web desk,Kerala court grants bail to CPI(M) leader P.P. Divya in Kannur ADM Naveen Babu death case,https://www.theweek.in/news/india/2024/11/08/kerala-court-grants-bail-to-cpim-leader-pp-divya-in-kannur-adm-naveen-babu-death-case.html,Neutral,0.9318642020225524
The Week,08-11-2024,Tariq Bhat,J&K: BJP MLAs protest; hold session on lawns of Legislative Assembly,https://www.theweek.in/news/india/2024/11/08/jandk-bjp-mlas-protest-hold-session-on-lawns-of-legislative-assembly.html,Neutral,0.896899402141571
The Week,08-11-2024,Nirmal Jovial,'Priyanka Gandhi contesting Wayanad bypolls with Jamaat-e-Islami's support': Kerala CM Pinarayi Vijayan,https://www.theweek.in/news/india/2024/11/08/priyanka-gandhi-contesting-wayanad-bypolls-with-jamaat-e-islamis-support-kerala-cm-pinarayi-vijayan.html,Neutral,0.7064701318740845
The Week,08-11-2024,Web Desk,Netanyahu sends rescue planes to Amsterdam after Israeli fans attacked during Europa League match | Video,https://www.theweek.in/news/world/2024/11/08/netanyahu-sends-rescue-planes-to-amsterdam-after-israeli-fans-attacked-during-europa-league-match-video.html,Neutral,0.9328322410583496
The Week,08-11-2024,PTI,CJI Chandrachud's legacy will continue to be debated: Congress leader Jairam Ramesh,https://www.theweek.in/news/india/2024/11/08/cji-chandrachud-legacy-will-continue-to-be-debated-congress-leader-jairam-ramesh.html,Neutral,0.9775814414024352
The Week,08-11-2024,PTI,'When a towering tree in the forest...': CJI DY Chandrachud's successor makes emotional speech,https://www.theweek.in/news/india/2024/11/08/when-a-towering-tree-in-the-forest-cji-dy-chandrachud-s-successor-makes-emotional-speech.html,Neutral,0.9797975420951844
The Week,08-11-2024,Puja Awasthi,"Electric Vehicles to energy transition, what India will focus on at COP29",https://www.theweek.in/news/india/2024/11/08/electric-vehicles-to-energy-transition-what-india-will-focus-on-at-cop29.html,Neutral,0.8922914862632751
The Week,08-11-2024,Bechu S,IND vs SA: Sanju Samson becomes first Indian batter to hit consecutive T20I hundreds,https://www.theweek.in/news/sports/2024/11/08/cricket-india-vs-south-africa-sanju-samson-becomes-first-indian-batter-to-hit-consecutive-t20i-hundreds.html,Neutral,0.8452573418617249
